LANGUAGE,COUNTRY_NAME,ISLAND_NAME,SOVEREIGN,Glottocode,Comment,Source
MAHIGI,,Papua New Guinea,,mahi1249,Glottolog languoid with matching name and matching country (infered from island name)
Mai,,Papua New Guinea,,maee1242,
Maie-Yesan,,Papua New Guinea,,mayo1263,
MAII,,Vanuatu,,maii1238,Glottolog languoid with matching name and matching country (infered from island name)
Mailuan family,,Papua New Guinea,,mail1249,
MAIRASI,Indonesia,,,nucl1594,Glottolog languoid with matching name and coordinate within polygons
MAISIN,,Papua New Guinea,,mais1250,Glottolog languoid with matching name and matching country (infered from island name)
MAISIN(Kosirava),,Papua New Guinea,,mais1250,
MAISIN(Uiaku),,Papua New Guinea,,mais1250,
Maiwa,Indonesia,,Sulawesi,maiw1250,
Majene,Indonesia,,Sulawesi,maje1237,
Makada,,,,maka1306,
Makale,Indonesia,,Sulawesi,,
MAKASAI,Indonesia,,,maka1317,Glottolog languoid with matching name and coordinate within polygons
MAKASAI/Makiere,Timor-Leste,,East Timor,makl1245,
Makelai,Indonesia,,Sulawesi,tomp1242,
Maket,,Papua New Guinea,,make1251,
MAKLEW,Indonesia,,,makl1246,Glottolog languoid with matching name and matching country
Makolkol,,Papua New Guinea,,mako1250,Glottolog languoid with matching name and matching country (infered from island name)
MAKU'A,Timor-Leste,,East Timor,maku1277,Glottolog languoid with matching name and matching country
Makwei,Indonesia,,,mekw1241,
MAL,Thailand,,Thailand,,
Malageti,,Solomon Islands,,mala1483,
MALALAMAI,,Papua New Guinea,,mala1489,Glottolog languoid with matching name and matching country (infered from island name)
Malamuni,,Papua New Guinea,,mara1406,
MALANGO,,Solomon Islands,,mala1484,Glottolog languoid with matching name and matching country (infered from island name)
MALAS,,Papua New Guinea,,,
MALASANGA,,Papua New Guinea,,mala1487,Glottolog languoid with matching name and matching country (infered from island name)
MALAWEG,Philippines,,Philippines,mala1534,Glottolog languoid with matching name and matching country
MALAY,Malaysia,,Urak Lawoi',stan1306,
MALAY,Malaysia,,North-Eastern Malaysia,stan1306,
MALAY,Malaysia,,Southern Malaysia,stan1306,
MALAY,Malaysia,,Eastern Malaysia,stan1306,
MALAY,Malaysia,,North-Western Malaysia,stan1306,
MALAY,Malaysia,,Malaysia,stan1306,
Malayan Group,Indonesia,,Indonesia,ambo1250,
MALE,,Papua New Guinea,,male1291,
MALEU,,Papua New Guinea,,male1290,Glottolog languoid with matching name and coordinate within polygons
MALFAXAL,,Vanuatu,,malf1237,
Maligan Tagal,,,,mali1282,
MALMARIV,,,,mere1242,
MALO,,Vanuatu,,malo1243,
Malom,,Papua New Guinea,,malo1244,
MALUABAY,,Vanuatu,,malu1245,
MAMAA,,Papua New Guinea,,mama1277,Glottolog languoid with matching name and matching country (infered from island name)
MAMAM,,Papua New Guinea,,mana1295,
MAMANWA,Philippines,,Philippines,mama1275,Glottolog languoid with matching name and matching country
Mamasa,Indonesia,,Sulawesi,mama1276,Glottolog languoid with matching name and matching country
MAMBAI/Damata,Timor-Leste,,East Timor,dama1271,Glottolog dialect with matching name and matching country
MAMBAI/Lolei,Timor-Leste,,East Timor,lole1240,Glottolog dialect with matching name and matching country
MAMBAI/Mambai,Timor-Leste,,East Timor,mamb1307,
MAMBAI/Manua,Timor-Leste,,East Timor,manu1259,Glottolog dialect with matching name and matching country
Mambar,,Papua New Guinea,,,
MAMBORU,Indonesia,,Indonesia,mamb1305,Glottolog languoid with matching name and matching country
MAMUJU,Indonesia,,Sulawesi,mamu1255,Glottolog languoid with matching name and matching country
Mamusi,,Papua New Guinea,,mamu1256,
MANADO MALAY,Indonesia,,Sulawesi,mala1481,Glottolog languoid with matching name and matching country
MANAGALASI,,Papua New Guinea,,esee1247,
MANAMEU,,Papua New Guinea,,mana1298,
MAND,,Papua New Guinea,,atem1241,Glottolog languoid with matching name and matching country (infered from island name)
MANDAR,Indonesia,,Sulawesi,mand1442,Glottolog languoid with matching name and matching country
MANDAYA,Philippines,,Philippines,kara1489,Glottolog languoid with matching name and matching country
MANDER,Indonesia,,,mand1443,Glottolog languoid with matching name and matching country
MANEM,,,,mane1266,
MANG,Vietnam,,Vietnam,mang1378,Glottolog languoid with matching name and matching country
MANGA BUANG,,Papua New Guinea,,mang1404,
MANGAP,,,,mbul1263,
Mangarayan Family-Level Isolate,Australia,,Australia,,
MANGARAYI,Australia,,Australia,mang1381,
MANGAREVA,,,,mang1401,
MANGARLA,Australia,,Australia,mang1383,
Mangerrian Family,Australia,,Australia,giim1238,
MANGGARAI/Central,Timor-Leste,,East Timor,cent2073,
MANGGARAI/Central Eastern,Timor-Leste,,East Timor,cent2073,
MANGGARAI/East,Timor-Leste,,East Timor,east2463,
MANGGARAI/Transitional,Timor-Leste,,East Timor,west2536,
MANGGARAI/West,Timor-Leste,,East Timor,west2537,
Mangki,Indonesia,,Sulawesi,mang1411,
MANGKONG,Lao People's Democratic Republic,,Laos,mang1379,
MANIHIKI-RAKAHANGA(COOK ISLANDS MAORI),,,,raka1237,
Manikion,Indonesia,,,mani1235,
MANIPA,Indonesia,,Indonesia,mani1297,Glottolog languoid with matching name and matching country
Manoa,,Papua New Guinea,,nucl1630,
Mantion,Indonesia,,,mani1235,
Manuan,,,,ramo1244,
MANUSELA,Indonesia,,Indonesia,manu1258,Glottolog languoid with matching name and matching country
Maopa,,Papua New Guinea,,maop1237,
MAPE Naga Fukac,,Papua New Guinea,,mape1249,
MAPENA,,Papua New Guinea,,mape1250,Glottolog languoid with matching name and matching country (infered from island name)
MAPI R?,Indonesia,,,yaqa1246,
Mapia,Indonesia,,,mapi1250,Glottolog languoid with matching name and matching country
MAPIA,Indonesia,,,mapi1250,Glottolog languoid with matching name and matching country
Mapos,,Papua New Guinea,,mapo1243,Glottolog languoid with matching name and coordinate within polygons
MAPOS BUANG,,Papua New Guinea,,mapo1242,Glottolog languoid with matching name and matching country (infered from island name)
Mappa - Pana,Indonesia,,Sulawesi,tora1262,
Maprik,,Papua New Guinea,,mapr1240,
MARAGUS,,Vanuatu,,mara1399,Glottolog languoid with matching name and matching country (infered from island name)
mARALANGO,,Papua New Guinea,,mara1402,Glottolog languoid with matching name and coordinate within polygons
MARAMBA,,Papua New Guinea,,mara1407,Glottolog languoid with matching name and coordinate within polygons
MARANAO,Philippines,,Philippines,mara1404,Glottolog languoid with matching name and matching country
MARAU,,Solomon Islands,,mara1417,
Marau Malay,Indonesia,,Borneo,,
MARAWARA,Australia,,Australia,darl1243,
Mareku,,,,tido1248,
MAREMGI,,,,mare1261,
Marey,Indonesia,,,,
MARI,,,,mari1429,
MARI,,Papua New Guinea,,mari1429,
MARIA,,Papua New Guinea,,mari1438,Glottolog languoid with matching name and coordinate within polygons
Maria,,Papua New Guinea,,mari1438,Glottolog languoid with matching name and coordinate within polygons
Maric Group,Australia,,Australia,mari1445,
MARIGL,,Papua New Guinea,,mari1436,Glottolog languoid with matching name and coordinate within polygons
MARIND Kumbe,Indonesia,,,,
MARING,,Papua New Guinea,,mari1435,Glottolog languoid with matching name and matching country (infered from island name)
MARINGE,,Solomon Islands,,mari1427,Glottolog languoid with matching name and coordinate within polygons
MARINO,,Vanuatu,,mari1426,
MAROVO,,,,maro1244,
MAROVO,,Solomon Islands,,maro1244,Glottolog languoid with matching name and matching country (infered from island name)
MARSHALLESE,,Marshall Islands,,mars1254,Glottolog languoid with matching name and matching country (infered from island name)
MARSHALLESE,,,,mars1254,
MARTU YHUNIRA,Australia,,Australia,mart1255,
Maru,Indonesia,,,,
Masawa,,Papua New Guinea,,masa1304,
MASBATENO,Philippines,,Philippines,masb1238,
Masingle,,Papua New Guinea,,masi1270,Glottolog languoid with matching name and matching country (infered from island name)
MASIWANG,Indonesia,,Indonesia,masi1266,Glottolog languoid with matching name and matching country
MASKELYNES,,,,mask1242,
MASSEP ?,Indonesia,,,mass1263,
Matanai,Indonesia,,Sulawesi,sond1251,
MATBAT,,,,,
MATBAT,Indonesia,,Indonesia,matb1237,Glottolog languoid with matching name and matching country
MATEPI,,Papua New Guinea,,mate1260,Glottolog languoid with matching name and matching country (infered from island name)
Matu,Indonesia,,Borneo,,
MATUKAR,,Papua New Guinea,,matu1261,Glottolog languoid with matching name and matching country (infered from island name)
Matupit,,Papua New Guinea,,matu1260,
Maututu,,Papua New Guinea,,maut1237,
MAWAE,,Papua New Guinea,,mawa1265,
MAWAK,,Papua New Guinea,,mawa1266,Glottolog languoid with matching name and matching country (infered from island name)
MAWAN,,Papua New Guinea,,mawa1267,Glottolog languoid with matching name and matching country (infered from island name)
MAWES,Indonesia,,,mawe1251,Glottolog languoid with matching name and matching country
MAYA,Indonesia,,Indonesia,maya1282,
MAYO Yau,,Papua New Guinea,,yawu1237,
Mbaloh,,,,emba1238,
MBALOH,,,,emba1238,
Mbolfle,Indonesia,,,mbol1235,
Mea,,New Caledonia,,meaa1237,Glottolog languoid with matching name and matching country (infered from island name)
MEAKAMBUT,,Papua New Guinea,,meak1234,Glottolog languoid with matching name and matching country (infered from island name)
MEAX,Indonesia,,,meax1236,
MEBU,,Papua New Guinea,,mapa1244,
MEDEBUR,,Papua New Guinea,,mede1237,Glottolog languoid with matching name and matching country (infered from island name)
Medlpa,,Papua New Guinea,,melp1238,
Megi,,Papua New Guinea,,megi1246,
MEGIAR,,Papua New Guinea,,megi1245,
MEHEK,,Papua New Guinea,,mehe1243,Glottolog languoid with matching name and matching country (infered from island name)
MEKMEK,,Papua New Guinea,,mekm1240,Glottolog languoid with matching name and matching country (infered from island name)
MEKONGKA Norio,Indonesia,,Sulawesi,tola1247,
MELAMELA,,Papua New Guinea,,mera1242,
MELAMELA,,,,mera1242,
MELANAU Daro,Indonesia,,Borneo,daro1239,
Melaripi-Kaipi,,Papua New Guinea,,kaip1241,
MENA,,Papua New Guinea,,mena1240,
MENDALAM KY.,,,,mend1267,
MENGEN,,Papua New Guinea,,meng1267,Glottolog languoid with matching name and matching country (infered from island name)
MENINGGO,,,,mosk1236,
MENTAWAI/Northern Siberut,Indonesia,,Indonesia,ment1249,
MENTAWAI/Pagai,Indonesia,,Indonesia,paga1237,Glottolog dialect with matching name and matching country
MENTAWAI/Sipura,Indonesia,,Indonesia,sipu1239,Glottolog dialect with matching name and matching country
MENTAWAI/Southern Siberut,Indonesia,,Indonesia,ment1249,
MENYA,,Papua New Guinea,,meny1245,Glottolog languoid with matching name and matching country (infered from island name)
MEO,Lao People's Democratic Republic,,Laos,,
MEO,Myanmar,,,,
MEO,Thailand,,Thailand,,
MEO,Vietnam,,Vietnam,name1237,
Meratus (Bukit) sd.,Indonesia,,Borneo,buki1247,
Merau Malay,Indonesia,,Borneo,,
MERLAV,,,,merl1237,
Mesan,,Papua New Guinea,,mesa1247,
MESEM,,Papua New Guinea,,mese1244,
Mesi,,Papua New Guinea,,mesi1243,
Mid-eastern  SOUTHERN TASMANIAN,Australia,,Australia,sout1439,
Mid-Kemandoga,Indonesia,,,,
Mid-Mbiyandoga,Indonesia,,,,
Mid-Wahgi WAHGI,,Papua New Guinea,,midw1243,
Middle Bamu,,Papua New Guinea,,bamu1257,
MIDSIVINDI,,Papua New Guinea,,inap1241,
MIKAREW,,Papua New Guinea,,mika1254,
MIKARU Mikaru Padibi,,Papua New Guinea,,dadi1250,
Milikin sd.,Indonesia,,Borneo,remu1237,
Minahasan Group,Indonesia,,Sulawesi,mina1272,
MINANGKABAU,Indonesia,,,mina1268,Glottolog languoid with matching name and matching country
MINANGKABAU/C-W,Indonesia,,Indonesia,mina1268,
MINANGKABAU/Central,Indonesia,,Indonesia,mina1268,
MINANGKABAU/Central Eastern,Indonesia,,Indonesia,mina1268,
MINANGKABAU/Central Northern,Indonesia,,Indonesia,mina1268,
MINANGKABAU/Kerinci,Indonesia,,Indonesia,keri1250,
MINANGKABAU/Kerinci-Minangkabau,Indonesia,,Indonesia,keri1250,
MINANGKABAU/Muko-Muko,Indonesia,,Indonesia,muko1237,Glottolog dialect with matching name and matching country
MINANGKABAU/Northern,Indonesia,,Indonesia,mina1268,
MINANGKABAU/Pekal,Indonesia,,Indonesia,peka1242,
MINANGKABAU/South-Eastern,Indonesia,,Indonesia,mina1268,
MINANGKABAU/South-Western,Indonesia,,Indonesia,mina1268,
MINANGKABAU/Southern,Indonesia,,Indonesia,mina1268,
MINANGKABAU/Western,Indonesia,,Indonesia,mina1268,
MINANIBAI,,Papua New Guinea,,mina1274,
MINDIRI,,Papua New Guinea,,mind1255,Glottolog languoid with matching name and matching country (infered from island name)
MINGIN,Australia,,Australia,mink1237,
Minginan Family-Level Isolate,Australia,,Australia,mink1237,
Minjori,,Papua New Guinea,,minj1241,
Minokok,,,,mino1243,Glottolog languoid with matching name and coordinate within polygons
Mio?,,Papua New Guinea,,meng1267,
Mioko,,,,,
Mirapu,,Papua New Guinea,,mara1401,
MIRIAM(ERUB),,Papua New Guinea,,meri1244,
MISIM,,Papua New Guinea,,misi1244,
Miu,,Papua New Guinea,,miuu1237,Glottolog languoid with matching name and matching country (infered from island name)
MIYAK,,Papua New Guinea,,kyen1243,
MNONG,Lao People's Democratic Republic,,Laos,mnon1259,Glottolog languoid with matching name and coordinate within polygons
MODANG Benehes,,,,bene1245,
MODANG L. Glat,,,,long1405,
MODANG Long Glat,Indonesia,,Borneo,long1405,
MOERE,,Papua New Guinea,,moer1240,Glottolog languoid with matching name and matching country (infered from island name)
MOESWAR,Indonesia,,,meos1237,
Mogoni,,,,mugu1243,
MOI,Indonesia,,,moii1254,
MOI,Indonesia,,Indonesia,moii1254,
MOK,Thailand,,Thailand,mokk1243,Glottolog languoid with matching name and matching country
MOK-AFIA(BIBLING),,Papua New Guinea,,mouk1239,
MOKEN,Thailand,,Thailand,moke1242,Glottolog languoid with matching name and matching country
MOKILESE,,,,moki1238,
Mokorua,,Papua New Guinea,,kora1294,
MOLBOG,Philippines,,Philippines,molb1237,Glottolog languoid with matching name and matching country
Moli,,Solomon Islands,,moli1247,
MOLIMA,,Papua New Guinea,,moli1248,Glottolog languoid with matching name and matching country (infered from island name)
MOLOF,,,,molo1262,
Molot,,,,molo1260,
MOMARE,,Papua New Guinea,,moma1243,Glottolog languoid with matching name and matching country (infered from island name)
MOMBUM,Indonesia,,Indonesia,nucl1452,Glottolog languoid with matching name and matching country
MON,Lao People's Democratic Republic,,Laos,moni1258,
MON,Thailand,,Thailand,moni1258,
MONGOL,,Papua New Guinea,,mong1348,
Mongolipa,,Papua New Guinea,,hewa1241,
MONI Dugindoga,Indonesia,,,,
Mono,,,,mono1274,
MONO ALU,,Solomon Islands,,mono1273,
MONOM,Lao People's Democratic Republic,,Laos,mono1268,Glottolog languoid with matching name and coordinate within polygons
MONUMBO,,Papua New Guinea,,nucl1458,Glottolog languoid with matching name and matching country (infered from island name)
MOR,Indonesia,,,morm1235,
MORAFA,,Papua New Guinea,,asar1240,
MORAID,Indonesia,,,mora1239,Glottolog languoid with matching name and matching country
MORAORI,Indonesia,,,moro1289,
MORAWA,,Papua New Guinea,,mora1273,Glottolog languoid with matching name and matching country (infered from island name)
Moreave Toaripi,,Papua New Guinea,,nucl1581,
MORESADA,,Papua New Guinea,,more1258,Glottolog languoid with matching name and matching country (infered from island name)
Mori,,Papua New Guinea,,mori1270,
MORI,Indonesia,,Sulawesi,mori1269,
MORI Saroako,,,,soro1239,
MORI Watu - Karunsi,Indonesia,,Sulawesi,mori1268,
MORIGI,,Papua New Guinea,,mori1271,Glottolog languoid with matching name and matching country (infered from island name)
Morigi-lokea,,Papua New Guinea,,mori1271,
MORIORI(Extinct),,,,,
MOROUAS,,,,moro1286,
MORTLOCKESE,,,,mort1237,
MORWAP,,,,else1239,
MOS,Indonesia,,,,
Mosana,Indonesia,,Indonesia,moii1235,
MOSIMO,,Papua New Guinea,,mosi1248,Glottolog languoid with matching name and matching country (infered from island name)
MOSINA,,Vanuatu,,vure1239,
MOTA,,,,mota1237,
MOTLAV,,,,motl1238,Glottolog languoid with matching name and coordinate within polygons
MOTU,,Papua New Guinea,,motu1246,Glottolog languoid with matching name and matching country (infered from island name)
MOUNTAIN ARAPESH,,Papua New Guinea,,buki1249,
MOUNTAIN KOIARI,,Papua New Guinea,,moun1252,
Move,,Papua New Guinea,,move1241,Glottolog languoid with matching name and coordinate within polygons
MPI,Thailand,,Thailand,mpii1239,Glottolog languoid with matching name and matching country
MPOTOVORO,,Vanuatu,,mpot1241,Glottolog languoid with matching name and matching country (infered from island name)
MRABRI,Lao People's Democratic Republic,,Laos,mlab1235,
Mualang,Indonesia,,Borneo,mual1241,Glottolog languoid with matching name and matching country
MUANG,Lao People's Democratic Republic,,Laos,,
MUGIL,,Papua New Guinea,,barg1252,
Mugin,Indonesia,,,,
MUK-THANG Dialects:Bidhawal,Australia,,Australia,gana1268,
MUK-THANG Dialects:Muk-Thang(Brabiralung),Australia,,Australia,gana1279,
MUK-THANG Dialects:Thangqual(Kratauatungalung),Australia,,Australia,gana1279,
Mukah - Oya,Indonesia,,Borneo,muka1237,
MUKAWA,,Papua New Guinea,,aree1239,
Mukumuga,Indonesia,,,kamo1255,
MULAHA(Mulaha),,Papua New Guinea,,nucl1624,
Mumeng,,Papua New Guinea,,mume1239,
mumeng Yanta,,Papua New Guinea,,yant1237,
MUNA,Indonesia,,Sulawesi,muna1247,Glottolog languoid with matching name and matching country
MUNIT,,Papua New Guinea,,muni1257,Glottolog languoid with matching name and matching country (infered from island name)
MUNIWARA,,Papua New Guinea,,juwa1238,
MUNKIP,,Papua New Guinea,,mung1272,
MUONG,Lao People's Democratic Republic,,Laos,muon1246,Glottolog languoid with matching name and coordinate within polygons
MURIK,,Papua New Guinea,,muri1260,
MURIK KY. L. Nanyuq,,,,long1403,
Muro,,Papua New Guinea,,orok1267,
MURRINHPATHA,Australia,,Australia,murr1259,Glottolog languoid with matching name and coordinate within polygons
MURUPI,,Papua New Guinea,,muru1273,Glottolog languoid with matching name and matching country (infered from island name)
Muruwaric Group-Level Isolate,Australia,,Australia,muru1265,
MUSAR,,Papua New Guinea,,musa1265,
MUSIAN,,Papua New Guinea,,siaw1243,
MUSOM,,Papua New Guinea,,muso1238,Glottolog languoid with matching name and matching country (infered from island name)
MUTU,,Papua New Guinea,,mutu1242,Glottolog languoid with matching name and matching country (infered from island name)
MUTUM,,Papua New Guinea,,bitu1242,
N Beami?,,Papua New Guinea,,nort2903,
N Mendi(Angal),,Papua New Guinea,,anga1293,
N-E KOIARI,,Papua New Guinea,,gras1249,
N-W,Malaysia,,North-Western Malaysia,,
N. ROGLAI,Lao People's Democratic Republic,,Laos,nort2994,
N.E. Costal,Indonesia,,Indonesia,,
N.W Kewa,,Papua New Guinea,,west2599,
NABAK,,Papua New Guinea,,naba1256,Glottolog languoid with matching name and matching country (infered from island name)
NABI,Indonesia,,,kuri1260,Glottolog languoid with matching name and matching country
NAFRI,Indonesia,,,nafr1241,Glottolog languoid with matching name and matching country
NAGANE,,Papua New Guinea,,naga1404,
NAGATMAN,,Papua New Guinea,,yale1246,
NAGOVISI,,Papua New Guinea,,sibe1248,
Naguim A,,Papua New Guinea,,,
Naguim B,,Papua New Guinea,,,
Naguim C,,Papua New Guinea,,,
Nahes Liah Bing MODANG,,,,liah1237,
NAHU,,Papua New Guinea,,iyoo1238,
NAKE,,Papua New Guinea,,nake1240,Glottolog languoid with matching name and matching country (infered from island name)
Nakkaran Family-Level Isolate,Australia,,Australia,naka1260,
NALCA,Indonesia,,,nalc1240,Glottolog languoid with matching name and matching country
NALIK,,Papua New Guinea,,nali1244,Glottolog languoid with matching name and matching country (infered from island name)
NAMAKURAN,,,,nama1268,
Nambeomon,Indonesia,,,namb1294,
NAMBI,,Papua New Guinea,,nabi1239,
NAMBU,,Papua New Guinea,,namb1292,Glottolog languoid with matching name and coordinate within polygons
Nami,,Papua New Guinea,,nami1257,
NAMIE,,Papua New Guinea,,nami1256,
NAMONUITO,,,,namo1247,Glottolog languoid with matching name and coordinate within polygons
NAMUMI,,Papua New Guinea,,namo1245,
NANKINA,,Papua New Guinea,,nank1250,Glottolog languoid with matching name and matching country (infered from island name)
NAPU,Indonesia,,Sulawesi,napu1241,Glottolog languoid with matching name and matching country
NARA(POKAU),,Papua New Guinea,,lala1268,
NARAK,,Papua New Guinea,,nara1264,Glottolog languoid with matching name and matching country (infered from island name)
NARANGO,,,,nara1263,Glottolog languoid with matching name and coordinate within polygons
NARAU,Indonesia,,,kaur1271,
NARI-NARI,Australia,,Australia,nari1241,
NAROM Miri,,,,miri1269,
Narom p.,,,,naro1251,
NARRUNGGA,Australia,,Australia,naru1238,
NASARIAN,,Vanuatu,,nasa1240,Glottolog languoid with matching name and matching country (infered from island name)
NASIO,,Papua New Guinea,,naas1242,
Natuna Besar,Indonesia,,,,
NAUBUAN,,Nauru,,naur1243,
NAUETI/Naumik,Timor-Leste,,East Timor,naue1237,
NAUETI/Oso Moko,Timor-Leste,,East Timor,naue1237,
NAVUT,,,,navu1237,Glottolog languoid with matching name and coordinate within polygons
NDAO,Indonesia,,,,
Ndi,,Solomon Islands,,ndii1241,
NDUGA,Indonesia,,,ndug1245,Glottolog languoid with matching name and matching country
NDUKE,,Solomon Islands,,duke1237,
NEDEBANG,Timor-Leste,,East Timor,nede1245,Glottolog languoid with matching name and coordinate within polygons
Neget Besa,Indonesia,,,negr1235,
NEKGINI,,Papua New Guinea,,nekg1240,Glottolog languoid with matching name and matching country (infered from island name)
NEKO,,Papua New Guinea,,neko1240,Glottolog languoid with matching name and matching country (infered from island name)
NEKU,,New Caledonia,,neku1237,Glottolog languoid with matching name and matching country (infered from island name)
NEMI,,New Caledonia,,nemi1240,Glottolog languoid with matching name and matching country (infered from island name)
NENGAYA,,Papua New Guinea,,mato1252,
NENGONE,,New Caledonia,,neng1238,Glottolog languoid with matching name and matching country (infered from island name)
NERE,,New Caledonia,,zire1240,
NETE,,Papua New Guinea,,nete1240,Glottolog languoid with matching name and matching country (infered from island name)
NEW ZALAND MAORI,,,,maor1246,
NGADA,Timor-Leste,,East Timor,ngad1261,Glottolog languoid with matching name and coordinate within polygons
NGADA/Central,Indonesia,,,cent2074,
NGADA/Soa,Indonesia,,,,
NGADA/South-Eastern,Timor-Leste,,East Timor,east2464,
NGADA/South-Western,Timor-Leste,,East Timor,sout2884,
NGADJURI,Australia,,Australia,ngad1257,Glottolog languoid with matching name and matching country
NGAGU,Australia,,Australia,,
NGAING,,Papua New Guinea,,ngai1241,Glottolog languoid with matching name and matching country (infered from island name)
NGALA,,Papua New Guinea,,ngal1300,Glottolog languoid with matching name and matching country (infered from island name)
NGALAKAN,Australia,,Australia,ngal1293,
NGALIWURU,Australia,,Australia,ngal1294,
NGALUM Ngaium,Indonesia,,,ngal1298,
NGAMBAA,Australia,,Australia,kumb1268,
Ngangurugu,Australia,,Australia,lowe1402,
NGANYAYWA,Australia,,Australia,ngan1296,
NGARDI,Australia,,Australia,ngar1288,Glottolog languoid with matching name and matching country
NGARIAWAN,,Papua New Guinea,,,
Ngarinyeric-Yithayithic Grop,Australia,,Australia,lowe1401,
Ngarkat,Australia,,Australia,uppe1415,
NGARLA,Australia,,Australia,ngar1296,Glottolog languoid with matching name and matching country
Ngarowapum,,Papua New Guinea,,adze1240,
Ngawait,Australia,,Australia,uppe1415,
NGEH,Lao People's Democratic Republic,,Laos,,
NGENKI-WUMERRI,Australia,,Australia,ngan1297,
Nginia,,Solomon Islands,,ngin1246,
NGUNAWAL,Australia,,Australia,ngun1277,Glottolog languoid with matching name and matching country
NGUNDANBI,Australia,,Australia,yaga1256,
NGUON,Lao People's Democratic Republic,,Laos,nguo1239,Glottolog languoid with closely matching name and coordinate within polygons
Nhulunbuy,Australia,,Australia,yuul1239,
NHUWALA,Australia,,Australia,nhuw1239,Glottolog languoid with matching name and matching country
NIAS/Eastern,Indonesia,,Indonesia,,
Nias/Eastern,Indonesia,,,nias1242,
NIAS/Sichule,Indonesia,,Indonesia,siku1242,
NIAS/Western,Indonesia,,Indonesia,nias1242,
Nibong,,,,nibo1237,
Nigac,,Papua New Guinea,,niga1243,
Nigubaiba,,Papua New Guinea,,nucl1630,
NIMBORAN,Indonesia,,,nucl1633,Glottolog languoid with matching name and matching country
NIMI,,Papua New Guinea,,nimi1240,Glottolog languoid with matching name and matching country (infered from island name)
Nimo,,Papua New Guinea,,nimo1247,Glottolog languoid with matching name and matching country (infered from island name)
NIMO Nakwi,,Papua New Guinea,,nimo1248,
NINGERA,,Papua New Guinea,,ning1275,Glottolog languoid with matching name and matching country (infered from island name)
NINGGIRUM Kasuwa,,,,kasu1252,
Ninggirunt,,,,,
NINGI,,Papua New Guinea,,ning1273,
NIRSAN(YALI),Indonesia,,,,
NISA ?,,,,,
NIUAFOOU,,,,niua1240,
NIUE,,Niue,,niue1239,
Nll,,Papua New Guinea,,niii1240,
NO,,Papua New Guinea,,,
NO,Australia,,Australia,wuna1249,
Nodum,,,,nodu1236,
NOKOPO,,Papua New Guinea,,noko1240,
NOKUKU,,,,noku1237,Glottolog languoid with matching name and coordinate within polygons
NOMAD Samo,,Papua New Guinea,,,
NOMANE,,Papua New Guinea,,noma1262,Glottolog languoid with matching name and matching country (infered from island name)
NOMU,,Papua New Guinea,,nomu1240,Glottolog languoid with matching name and matching country (infered from island name)
NOOM,Indonesia,,Indonesia,ndom1245,
Norht KOMBIO,,Papua New Guinea,,nort2905,
North  TIMBE,,Papua New Guinea,,nort2914,
North & Central New Hebnides Group,,Vanuatu,,nort3195,
NORTH - EAST BARITO,Indonesia,,Borneo,nort2888,
North AIRO-SUMAGHAGHE,Indonesia,,,asue1235,
NORTH AMBRYM,,Vanuatu,,nort2839,Glottolog languoid with matching name and matching country (infered from island name)
North ASIENARA,Indonesia,,,buru1308,
NORTH ASMAT,Indonesia,,,nort2917,
North Awin,,Papua New Guinea,,nort2932,
North Balim,Indonesia,,,gran1246,
North Boazi,,Papua New Guinea,,kuni1265,
North DEDUA,,Papua New Guinea,,dedu1240,
NORTH EASTERN PAMA,Australia,,Australia,nort3256,
NORTH EFATE,,,,nort2836,
NORTH EFATE,,Vanuatu,,nort2836,Glottolog languoid with matching name and matching country (infered from island name)
North FORE,,Papua New Guinea,,nort2922,
North IRAHUTU,Indonesia,,,irar1238,
North KANUM,Indonesia,,,sota1242,
NORTH KATI,Indonesia,,,,
North KAUGAT,Indonesia,,,atoh1238,
North LOLODA,Indonesia,,Indonesia,lolo1264,
NORTH MAKAMA,,Papua New Guinea,,nort2912,
North Mansap BUNA,,Papua New Guinea,,kasm1239,
North Mianmin(Wagarabi),,,,suga1249,
North MIGABAC,,Papua New Guinea,,miga1241,
North MODOLE,Indonesia,,Indonesia,nort2925,Glottolog languoid with matching name and coordinate within polygons
NORTH NGALIK,Indonesia,,,angg1239,
NORTH NUK,,Papua New Guinea,,nort2911,
North SAWUY,Indonesia,,,sawi1257,
North SELEPET,,Papua New Guinea,,nort2913,Glottolog languoid with matching name and coordinate within polygons
NORTH TANNA,,Vanuatu,,nort2847,Glottolog languoid with matching name and matching country (infered from island name)
North URAT,,Papua New Guinea,,wase1250,
North Western,,,,,
North Western GIMAN,Indonesia,,Indonesia,gane1237,
North YELMEK,Indonesia,,,wana1273,
North Yey,Indonesia,,,yeii1239,
North-eastern  SOUTHERN TASMANIAN,Australia,,Australia,nort1442,
North-eastern Awa,,Papua New Guinea,,awaa1246,
North-Eastern GIMAN,Indonesia,,Indonesia,gane1237,
North-eastern KWERBA,Indonesia,,,nucl1595,
NORTH-EASTERN MAIRASI ?,Indonesia,,,nort2908,
North-wahgi,,Papua New Guinea,,nort2921,
North-Western KWERBA,Indonesia,,,nucl1595,
North-Western PAWAIA,,,,pawa1255,
Northern ALUNE,Indonesia,,Indonesia,nort2866,
NORTHERN BISAYA,,,,saba1267,
NORTHERN CATANDUANES BIKOL,Philippines,,Philippines,nort2883,
